ticket_no,flights_count,city_departure,city_arrival
5432318510   ,2,Anapa,Moscow
5432318511   ,2,Anapa,Moscow
5432318512   ,2,Anapa,Moscow
5432318513   ,2,Anapa,Moscow
5432318514   ,2,Anapa,Moscow
5432318515   ,2,Anapa,Moscow
5432318516   ,2,Anapa,Moscow
5432318517   ,2,Anapa,Moscow
5432318518   ,2,Anapa,Moscow
5432318519   ,2,Anapa,Moscow
5432318520   ,2,Anapa,Moscow
5432318521   ,2,Anapa,Moscow
5432318522   ,2,Anapa,Moscow
5432318523   ,2,Anapa,Moscow
5432318524   ,2,Anapa,Moscow
5432318525   ,2,Anapa,Moscow
5432318526   ,2,Anapa,Moscow
5432318527   ,2,Anapa,Moscow
5432318528   ,2,Anapa,Moscow
5432318529   ,2,Anapa,Moscow
5432318530   ,2,Anapa,Moscow
5432318531   ,2,Anapa,Moscow
5432318532   ,2,Anapa,Moscow
5432318533   ,2,Anapa,Moscow
5432318534   ,2,Anapa,Moscow
5432318535   ,2,Anapa,Moscow
5432318536   ,2,Anapa,Moscow
5432318537   ,2,Anapa,Moscow
5432318538   ,2,Anapa,Moscow
5432318539   ,2,Anapa,Moscow
5432318540   ,2,Anapa,Moscow
5432318541   ,2,Anapa,Moscow
5432318542   ,2,Anapa,Moscow
5432318543   ,2,Anapa,Moscow
5432318544   ,2,Anapa,Moscow
5432318545   ,2,Anapa,Moscow
5432318546   ,2,Anapa,Moscow
5432318547   ,2,Anapa,Moscow
5432318548   ,2,Anapa,Moscow
5432318549   ,2,Anapa,Moscow
5432318550   ,2,Anapa,Moscow
5432318551   ,2,Anapa,Moscow
5432318552   ,2,Anapa,Moscow
5432318553   ,2,Anapa,Moscow
5432318554   ,2,Anapa,Moscow
5432318555   ,2,Anapa,Moscow
5432318556   ,2,Anapa,Moscow
5432318557   ,2,Anapa,Moscow
5432318558   ,2,Anapa,Moscow
5432318559   ,2,Anapa,Moscow
5432318560   ,2,Anapa,Moscow
5432318561   ,2,Anapa,Moscow
5432318562   ,2,Anapa,Moscow
5432318563   ,2,Anapa,Moscow
5432318564   ,2,Anapa,Moscow
5432318565   ,2,Anapa,Moscow
5432318566   ,2,Anapa,Moscow
5432318567   ,2,Anapa,Moscow
5432318568   ,2,Anapa,Moscow
5432318569   ,2,Anapa,Moscow
5432318570   ,2,Anapa,Moscow
5432318571   ,2,Anapa,Moscow
5432318572   ,2,Anapa,Moscow
5432318573   ,2,Anapa,Moscow
5432318574   ,2,Anapa,Moscow
5432318575   ,2,Anapa,Moscow
5432318576   ,2,Anapa,Moscow
5432318577   ,2,Anapa,Moscow
5432318578   ,2,Anapa,Moscow
5432318579   ,2,Anapa,Moscow
5432318580   ,2,Anapa,Moscow
5432318581   ,2,Anapa,Moscow
5432318582   ,2,Anapa,Moscow
5432318583   ,2,Anapa,Moscow
5432318584   ,2,Anapa,Moscow
5432318585   ,2,Anapa,Moscow
5432318586   ,2,Anapa,Moscow
5432318587   ,2,Anapa,Moscow
5432318588   ,2,Anapa,Moscow
5432318589   ,2,Anapa,Moscow
5432318590   ,2,Anapa,Moscow
5432318591   ,2,Anapa,Moscow
5432318592   ,2,Anapa,Moscow
5432318593   ,2,Anapa,Moscow
5432318594   ,2,Anapa,Moscow
5432318595   ,2,Anapa,Moscow
5432318596   ,2,Anapa,Moscow
5432318597   ,2,Anapa,Moscow
5432318598   ,2,Anapa,Moscow
5432318599   ,2,Anapa,Moscow
5432318600   ,2,Anapa,Moscow
5432318601   ,2,Anapa,Moscow
5432318602   ,2,Anapa,Moscow
5432318603   ,2,Anapa,Moscow
5432318604   ,2,Anapa,Moscow
5432318605   ,2,Anapa,Moscow
5432318606   ,2,Anapa,Moscow
5432318607   ,2,Anapa,Moscow
5432318608   ,2,Anapa,Moscow
5432318609   ,2,Anapa,Moscow
5432318610   ,2,Anapa,Moscow
5432318611   ,2,Anapa,Moscow
5432318612   ,2,Anapa,Moscow
5432318613   ,2,Anapa,Moscow
5432318614   ,2,Anapa,Moscow
5432318615   ,2,Anapa,Moscow
5432318616   ,2,Anapa,Moscow
5432318617   ,2,Anapa,Moscow
5432318618   ,2,Anapa,Moscow
5432318619   ,2,Anapa,Moscow
5432318620   ,2,Anapa,Moscow
5432318621   ,2,Anapa,Moscow
5432318622   ,2,Anapa,Moscow
5432318623   ,2,Anapa,Moscow
5432318624   ,2,Anapa,Moscow
5432318625   ,2,Anapa,Moscow
5432318626   ,2,Anapa,Moscow
5432318627   ,2,Anapa,Moscow
5432318628   ,2,Anapa,Moscow
5432318629   ,2,Anapa,Moscow
5432318630   ,2,Anapa,Moscow
5432318631   ,2,Anapa,Moscow
5432318632   ,2,Anapa,Moscow
5432318633   ,2,Anapa,Moscow
5432318634   ,2,Anapa,Moscow
5432318635   ,2,Anapa,Moscow
5432318636   ,2,Anapa,Moscow
5432318637   ,2,Anapa,Moscow
5432318638   ,2,Anapa,Moscow
5432318639   ,2,Anapa,Moscow
5432318640   ,2,Anapa,Moscow
5432318641   ,2,Anapa,Moscow
5432318642   ,2,Anapa,Moscow
5432318643   ,2,Anapa,Moscow
5432318644   ,2,Anapa,Moscow
5432318645   ,2,Anapa,Moscow
5432318646   ,3,Belgorod,Moscow
5432318646   ,3,Belgorod,Moscow
5432318647   ,3,Belgorod,Moscow
5432318647   ,3,Belgorod,Moscow
5432318648   ,3,Belgorod,Moscow
5432318648   ,3,Belgorod,Moscow
5432318649   ,3,Belgorod,Moscow
5432318649   ,3,Belgorod,Moscow
5432318650   ,3,Belgorod,Moscow
5432318650   ,3,Belgorod,Moscow
5432318651   ,3,Belgorod,Moscow
5432318651   ,3,Belgorod,Moscow
5432318652   ,3,Belgorod,Moscow
5432318652   ,3,Belgorod,Moscow
5432318653   ,3,Belgorod,Moscow
5432318653   ,3,Belgorod,Moscow
5432318654   ,3,Belgorod,Moscow
5432318654   ,3,Belgorod,Moscow
5432318655   ,3,Belgorod,Moscow
5432318655   ,3,Belgorod,Moscow
5432318656   ,3,Belgorod,Moscow
5432318656   ,3,Belgorod,Moscow
5432318657   ,3,Belgorod,Moscow
5432318657   ,3,Belgorod,Moscow
5432318658   ,3,Belgorod,Moscow
5432318658   ,3,Belgorod,Moscow
5432318659   ,3,Belgorod,Moscow
5432318659   ,3,Belgorod,Moscow
5432318660   ,3,Belgorod,Moscow
5432318660   ,3,Belgorod,Moscow
5432318661   ,3,Belgorod,Moscow
5432318661   ,3,Belgorod,Moscow
5432318662   ,3,Belgorod,Moscow
5432318662   ,3,Belgorod,Moscow
5432318663   ,3,Belgorod,Moscow
5432318663   ,3,Belgorod,Moscow
5432318664   ,3,Belgorod,Moscow
5432318664   ,3,Belgorod,Moscow
5432318665   ,3,Belgorod,Moscow
5432318665   ,3,Belgorod,Moscow
5432318666   ,3,Belgorod,Moscow
5432318666   ,3,Belgorod,Moscow
5432318667   ,3,Belgorod,Moscow
5432318667   ,3,Belgorod,Moscow
5432318668   ,3,Belgorod,Moscow
5432318668   ,3,Belgorod,Moscow
5432318669   ,3,Belgorod,Moscow
5432318669   ,3,Belgorod,Moscow
5432318670   ,3,Belgorod,Moscow
5432318670   ,3,Belgorod,Moscow
5432318671   ,3,Belgorod,Moscow
5432318671   ,3,Belgorod,Moscow
5432318672   ,3,Belgorod,Moscow
5432318672   ,3,Belgorod,Moscow
5432318673   ,3,Belgorod,Moscow
5432318673   ,3,Belgorod,Moscow
5432318674   ,3,Belgorod,Moscow
5432318674   ,3,Belgorod,Moscow
5432318675   ,3,Belgorod,Moscow
5432318675   ,3,Belgorod,Moscow
5432318676   ,3,Belgorod,Moscow
5432318676   ,3,Belgorod,Moscow
5432318677   ,3,Belgorod,Moscow
5432318677   ,3,Belgorod,Moscow
5432318678   ,3,Belgorod,Moscow
5432318678   ,3,Belgorod,Moscow
5432318679   ,3,Belgorod,Moscow
5432318679   ,3,Belgorod,Moscow
5432318680   ,3,Belgorod,Moscow
5432318680   ,3,Belgorod,Moscow
5432318681   ,3,Belgorod,Moscow
5432318681   ,3,Belgorod,Moscow
5432318682   ,3,Belgorod,Moscow
5432318682   ,3,Belgorod,Moscow
5432318683   ,3,Belgorod,Moscow
5432318683   ,3,Belgorod,Moscow
5432318684   ,3,Belgorod,Moscow
5432318684   ,3,Belgorod,Moscow
5432318685   ,3,Belgorod,Moscow
5432318685   ,3,Belgorod,Moscow
5432318686   ,3,Belgorod,Moscow
5432318686   ,3,Belgorod,Moscow
5432318687   ,3,Belgorod,Moscow
5432318687   ,3,Belgorod,Moscow
5432318688   ,3,Belgorod,Moscow
5432318688   ,3,Belgorod,Moscow
5432318689   ,3,Belgorod,Moscow
5432318689   ,3,Belgorod,Moscow
5432318690   ,3,Belgorod,Moscow
5432318690   ,3,Belgorod,Moscow
5432318691   ,3,Belgorod,Moscow
5432318691   ,3,Belgorod,Moscow
5432318692   ,4,Moscow,Moscow
5432318692   ,4,Moscow,Moscow
5432318693   ,4,Moscow,Moscow
5432318693   ,4,Moscow,Moscow
5432318694   ,4,Moscow,Moscow
5432318694   ,4,Moscow,Moscow
5432318695   ,4,Moscow,Moscow
5432318695   ,4,Moscow,Moscow
5432318696   ,4,Moscow,Moscow
5432318696   ,4,Moscow,Moscow
5432318697   ,4,Moscow,Moscow
5432318697   ,4,Moscow,Moscow
5432318698   ,4,Moscow,Moscow
5432318698   ,4,Moscow,Moscow
5432318699   ,4,Moscow,Moscow
5432318699   ,4,Moscow,Moscow
5432318700   ,4,Moscow,Moscow
5432318700   ,4,Moscow,Moscow
5432318701   ,4,Moscow,Moscow
5432318701   ,4,Moscow,Moscow
5432318702   ,4,Moscow,Moscow
5432318702   ,4,Moscow,Moscow
5432318703   ,4,Moscow,Moscow
5432318703   ,4,Moscow,Moscow
5432318704   ,4,Moscow,Moscow
5432318704   ,4,Moscow,Moscow
5432318705   ,4,Moscow,Moscow
5432318705   ,4,Moscow,Moscow
5432318706   ,4,Moscow,Moscow
5432318706   ,4,Moscow,Moscow
5432318707   ,4,Moscow,Moscow
5432318707   ,4,Moscow,Moscow
5432318708   ,4,Moscow,Moscow
5432318708   ,4,Moscow,Moscow
5432318709   ,4,Moscow,Moscow
5432318709   ,4,Moscow,Moscow
5432318710   ,4,Moscow,Moscow
5432318710   ,4,Moscow,Moscow
5432318711   ,4,Moscow,Moscow
5432318711   ,4,Moscow,Moscow
5432318712   ,4,Moscow,Moscow
5432318712   ,4,Moscow,Moscow
5432318713   ,4,Moscow,Moscow
5432318713   ,4,Moscow,Moscow
5432318714   ,4,Moscow,Moscow
5432318714   ,4,Moscow,Moscow
5432318715   ,4,Moscow,Moscow
5432318715   ,4,Moscow,Moscow
5432318716   ,4,Moscow,Moscow
5432318716   ,4,Moscow,Moscow
5432318717   ,4,Moscow,Moscow
5432318717   ,4,Moscow,Moscow
5432318718   ,4,Moscow,Moscow
5432318718   ,4,Moscow,Moscow
5432318719   ,4,Moscow,Moscow
5432318719   ,4,Moscow,Moscow
5432318720   ,4,Moscow,Moscow
5432318720   ,4,Moscow,Moscow
5432318721   ,4,Moscow,Moscow
5432318721   ,4,Moscow,Moscow
5432318722   ,4,Moscow,Moscow
5432318722   ,4,Moscow,Moscow
5432318723   ,4,Moscow,Moscow
5432318723   ,4,Moscow,Moscow
5432318724   ,4,Moscow,Moscow
5432318724   ,4,Moscow,Moscow
5432318725   ,4,Moscow,Moscow
5432318725   ,4,Moscow,Moscow
5432318726   ,4,Moscow,Moscow
5432318726   ,4,Moscow,Moscow
5432318727   ,4,Moscow,Moscow
5432318727   ,4,Moscow,Moscow
5432318728   ,4,Moscow,Moscow
5432318728   ,4,Moscow,Moscow
5432318729   ,4,Moscow,Moscow
5432318729   ,4,Moscow,Moscow
5432318730   ,4,Moscow,Moscow
5432318730   ,4,Moscow,Moscow
5432318731   ,4,Moscow,Moscow
5432318731   ,4,Moscow,Moscow
5432318732   ,4,Moscow,Moscow
5432318732   ,4,Moscow,Moscow
5432318733   ,4,Moscow,Moscow
5432318733   ,4,Moscow,Moscow
5432318734   ,4,Moscow,Moscow
5432318734   ,4,Moscow,Moscow
5432318735   ,4,Moscow,Moscow
5432318735   ,4,Moscow,Moscow
5432318736   ,4,Moscow,Moscow
5432318736   ,4,Moscow,Moscow
5432318737   ,4,Moscow,Moscow
5432318737   ,4,Moscow,Moscow
5432318738   ,4,Moscow,Moscow
5432318738   ,4,Moscow,Moscow
5432318739   ,4,Moscow,Moscow
5432318739   ,4,Moscow,Moscow
5432318740   ,4,Moscow,Moscow
5432318740   ,4,Moscow,Moscow
5432318741   ,4,Moscow,Moscow
5432318741   ,4,Moscow,Moscow
5432318742   ,4,Moscow,Moscow
5432318742   ,4,Moscow,Moscow
5432318743   ,4,Moscow,Moscow
5432318743   ,4,Moscow,Moscow
5432318744   ,4,Moscow,Moscow
5432318744   ,4,Moscow,Moscow
5432318745   ,4,Moscow,Moscow
5432318745   ,4,Moscow,Moscow
5432318746   ,4,Moscow,Moscow
5432318746   ,4,Moscow,Moscow
5432318747   ,4,Moscow,Moscow
5432318747   ,4,Moscow,Moscow
5432318748   ,4,Moscow,Moscow
5432318748   ,4,Moscow,Moscow
5432318749   ,4,Moscow,Moscow
5432318749   ,4,Moscow,Moscow
5432318750   ,4,Moscow,Moscow
5432318750   ,4,Moscow,Moscow
5432318751   ,4,Moscow,Moscow
5432318751   ,4,Moscow,Moscow
5432318752   ,4,Moscow,Moscow
5432318752   ,4,Moscow,Moscow
5432318753   ,4,Moscow,Moscow
5432318753   ,4,Moscow,Moscow
5432318754   ,4,Moscow,Moscow
5432318754   ,4,Moscow,Moscow
5432318755   ,4,Moscow,Moscow
5432318755   ,4,Moscow,Moscow
5432318756   ,4,Moscow,Moscow
5432318756   ,4,Moscow,Moscow
5432318757   ,4,Moscow,Moscow
5432318757   ,4,Moscow,Moscow
5432318758   ,4,Moscow,Moscow
5432318758   ,4,Moscow,Moscow
5432318759   ,4,Moscow,Moscow
5432318759   ,4,Moscow,Moscow
5432318760   ,4,Moscow,Moscow
5432318760   ,4,Moscow,Moscow
5432318761   ,4,Moscow,Moscow
5432318761   ,4,Moscow,Moscow
5432318762   ,4,Moscow,Moscow
5432318762   ,4,Moscow,Moscow
5432318763   ,4,Moscow,Moscow
5432318763   ,4,Moscow,Moscow
5432318764   ,4,Moscow,Moscow
5432318764   ,4,Moscow,Moscow
5432318765   ,4,Moscow,Moscow
5432318765   ,4,Moscow,Moscow
5432318766   ,4,Moscow,Moscow
5432318766   ,4,Moscow,Moscow
5432318767   ,4,Moscow,Moscow
5432318767   ,4,Moscow,Moscow
5432318768   ,4,Moscow,Moscow
5432318768   ,4,Moscow,Moscow
5432318769   ,4,Moscow,Moscow
5432318769   ,4,Moscow,Moscow
5432318770   ,4,Moscow,Moscow
5432318770   ,4,Moscow,Moscow
5432318771   ,4,Moscow,Moscow
5432318771   ,4,Moscow,Moscow
5432318772   ,4,Moscow,Moscow
5432318772   ,4,Moscow,Moscow
5432318773   ,4,Moscow,Moscow
5432318773   ,4,Moscow,Moscow
5432318774   ,4,Moscow,Moscow
5432318774   ,4,Moscow,Moscow
5432318775   ,4,Moscow,Moscow
5432318775   ,4,Moscow,Moscow
5432318776   ,4,Moscow,Moscow
5432318776   ,4,Moscow,Moscow
5432318777   ,4,Moscow,Moscow
5432318777   ,4,Moscow,Moscow
5432318778   ,4,Moscow,Moscow
5432318778   ,4,Moscow,Moscow
5432318779   ,4,Moscow,Moscow
5432318779   ,4,Moscow,Moscow
5432318780   ,4,Moscow,Moscow
5432318780   ,4,Moscow,Moscow
5432318781   ,4,Moscow,Moscow
5432318781   ,4,Moscow,Moscow
5432318782   ,4,Moscow,Moscow
5432318782   ,4,Moscow,Moscow
5432318783   ,4,Moscow,Moscow
5432318783   ,4,Moscow,Moscow
5432318784   ,4,Moscow,Moscow
5432318784   ,4,Moscow,Moscow
5432318785   ,4,Moscow,Moscow
5432318785   ,4,Moscow,Moscow
5432318786   ,4,Moscow,Moscow
5432318786   ,4,Moscow,Moscow
5432318787   ,4,Moscow,Moscow
5432318787   ,4,Moscow,Moscow
5432318788   ,4,Moscow,Moscow
5432318788   ,4,Moscow,Moscow
5432318789   ,4,Moscow,Moscow
5432318789   ,4,Moscow,Moscow
5432318790   ,4,Moscow,Moscow
5432318790   ,4,Moscow,Moscow
5432318791   ,4,Moscow,Moscow
5432318791   ,4,Moscow,Moscow
5432318792   ,4,Moscow,Moscow
5432318792   ,4,Moscow,Moscow
5432318793   ,4,Moscow,Moscow
5432318793   ,4,Moscow,Moscow
5432318794   ,4,Moscow,Moscow
5432318794   ,4,Moscow,Moscow
5432318795   ,4,Moscow,Moscow
5432318795   ,4,Moscow,Moscow
5432318796   ,4,Moscow,Moscow
5432318796   ,4,Moscow,Moscow
5432318797   ,4,Moscow,Moscow
5432318797   ,4,Moscow,Moscow
5432318798   ,4,Moscow,Moscow
5432318798   ,4,Moscow,Moscow
5432318799   ,4,Moscow,Moscow
5432318799   ,4,Moscow,Moscow
5432318800   ,4,Moscow,Moscow
5432318800   ,4,Moscow,Moscow
5432318801   ,4,Moscow,Moscow
5432318801   ,4,Moscow,Moscow
5432318802   ,4,Moscow,Moscow
5432318802   ,4,Moscow,Moscow
5432318803   ,4,Moscow,Moscow
5432318803   ,4,Moscow,Moscow
5432318804   ,4,Moscow,Moscow
5432318804   ,4,Moscow,Moscow
5432318805   ,4,Moscow,Moscow
5432318805   ,4,Moscow,Moscow
5432318806   ,4,Moscow,Moscow
5432318806   ,4,Moscow,Moscow
5432318807   ,4,Moscow,Moscow
5432318807   ,4,Moscow,Moscow
5432318808   ,4,Moscow,Moscow
5432318808   ,4,Moscow,Moscow
5432318809   ,4,Moscow,Moscow
5432318809   ,4,Moscow,Moscow
5432318810   ,4,Moscow,Moscow
5432318810   ,4,Moscow,Moscow
5432318811   ,4,Moscow,Moscow
5432318811   ,4,Moscow,Moscow
5432318812   ,4,Moscow,Moscow
5432318812   ,4,Moscow,Moscow
5432318813   ,4,Moscow,Moscow
5432318813   ,4,Moscow,Moscow
5432318814   ,4,Moscow,Moscow
5432318814   ,4,Moscow,Moscow
5432318815   ,4,Moscow,Moscow
5432318815   ,4,Moscow,Moscow
5432318816   ,4,Moscow,Moscow
5432318816   ,4,Moscow,Moscow
5432318817   ,4,Moscow,Moscow
5432318817   ,4,Moscow,Moscow
5432318818   ,4,Moscow,Moscow
5432318818   ,4,Moscow,Moscow
5432318819   ,4,Moscow,Moscow
5432318819   ,4,Moscow,Moscow
5432318820   ,4,Moscow,Moscow
5432318820   ,4,Moscow,Moscow
5432318821   ,4,Moscow,Moscow
5432318821   ,4,Moscow,Moscow
5432318822   ,4,Moscow,Moscow
5432318822   ,4,Moscow,Moscow
5432318823   ,4,Moscow,Moscow
5432318823   ,4,Moscow,Moscow
5432318824   ,4,Moscow,Moscow
5432318824   ,4,Moscow,Moscow
5432318825   ,4,Moscow,Moscow
5432318825   ,4,Moscow,Moscow
5432318826   ,4,Moscow,Moscow
5432318826   ,4,Moscow,Moscow
5432318827   ,4,Moscow,Moscow
5432318827   ,4,Moscow,Moscow
5432318828   ,4,Moscow,Moscow
5432318828   ,4,Moscow,Moscow
5432318829   ,4,Moscow,Moscow
5432318829   ,4,Moscow,Moscow
5432318830   ,4,Moscow,Moscow
5432318830   ,4,Moscow,Moscow
5432318831   ,4,Moscow,Moscow
5432318831   ,4,Moscow,Moscow
5432318832   ,4,Moscow,Moscow
5432318832   ,4,Moscow,Moscow
5432318833   ,4,Moscow,Moscow
5432318833   ,4,Moscow,Moscow
5432318834   ,4,Moscow,Moscow
5432318834   ,4,Moscow,Moscow
5432318835   ,4,Moscow,Moscow
5432318835   ,4,Moscow,Moscow
5432318836   ,4,Moscow,Moscow
5432318836   ,4,Moscow,Moscow
5432318837   ,4,Moscow,Moscow
5432318837   ,4,Moscow,Moscow
5432318838   ,4,Moscow,Moscow
5432318838   ,4,Moscow,Moscow
5432318839   ,4,Moscow,Moscow
5432318839   ,4,Moscow,Moscow
5432318840   ,4,Moscow,Moscow
5432318840   ,4,Moscow,Moscow
5432318841   ,4,Moscow,Moscow
5432318841   ,4,Moscow,Moscow
5432318842   ,4,Moscow,Moscow
5432318842   ,4,Moscow,Moscow
5432318843   ,4,Moscow,Moscow
5432318843   ,4,Moscow,Moscow
5432318844   ,4,Moscow,Moscow
5432318844   ,4,Moscow,Moscow
5432318845   ,4,Moscow,Moscow
5432318845   ,4,Moscow,Moscow
5432318846   ,4,Moscow,Moscow
5432318846   ,4,Moscow,Moscow
5432318847   ,4,Moscow,Moscow
5432318847   ,4,Moscow,Moscow
5432318848   ,4,Moscow,Moscow
5432318848   ,4,Moscow,Moscow
5432318849   ,4,Moscow,Moscow
5432318849   ,4,Moscow,Moscow
5432318850   ,4,Moscow,Moscow
5432318850   ,4,Moscow,Moscow
5432318851   ,4,Moscow,Moscow
5432318851   ,4,Moscow,Moscow
5432318852   ,4,Moscow,Moscow
5432318852   ,4,Moscow,Moscow
5432318853   ,4,Moscow,Moscow
5432318853   ,4,Moscow,Moscow
5432318854   ,4,Moscow,Moscow
5432318854   ,4,Moscow,Moscow
5432318855   ,4,Moscow,Moscow
5432318855   ,4,Moscow,Moscow
5432318856   ,4,Moscow,Moscow
5432318856   ,4,Moscow,Moscow
5432318857   ,4,Moscow,Moscow
5432318857   ,4,Moscow,Moscow
5432318858   ,4,Moscow,Moscow
5432318858   ,4,Moscow,Moscow
5432318859   ,4,Moscow,Moscow
5432318859   ,4,Moscow,Moscow
5432318860   ,4,Moscow,Moscow
5432318860   ,4,Moscow,Moscow
5432318861   ,4,Moscow,Moscow
5432318861   ,4,Moscow,Moscow
5432318862   ,4,Moscow,Moscow
5432318862   ,4,Moscow,Moscow
5432318863   ,4,Moscow,Moscow
5432318863   ,4,Moscow,Moscow
5432318864   ,4,Moscow,Moscow
5432318864   ,4,Moscow,Moscow
5432318865   ,4,Moscow,Moscow
5432318865   ,4,Moscow,Moscow
5432318866   ,4,Moscow,Moscow
5432318866   ,4,Moscow,Moscow
5432318867   ,4,Moscow,Moscow
5432318867   ,4,Moscow,Moscow
5432318868   ,4,Moscow,Moscow
5432318868   ,4,Moscow,Moscow
5432318869   ,4,Moscow,Moscow
5432318869   ,4,Moscow,Moscow
5432318870   ,4,Moscow,Moscow
5432318870   ,4,Moscow,Moscow
5432318871   ,4,Moscow,Moscow
5432318871   ,4,Moscow,Moscow
5432318872   ,4,Moscow,Moscow
5432318872   ,4,Moscow,Moscow
5432318873   ,4,Moscow,Moscow
5432318873   ,4,Moscow,Moscow
5432318874   ,4,Moscow,Moscow
5432318874   ,4,Moscow,Moscow
5432318875   ,4,Moscow,Moscow
5432318875   ,4,Moscow,Moscow
5432318876   ,4,Moscow,Moscow
5432318876   ,4,Moscow,Moscow
5432318877   ,4,Moscow,Moscow
5432318877   ,4,Moscow,Moscow
5432318878   ,4,Moscow,Moscow
5432318878   ,4,Moscow,Moscow
5432318879   ,4,Moscow,Moscow
5432318879   ,4,Moscow,Moscow
5432318880   ,4,Moscow,Moscow
5432318880   ,4,Moscow,Moscow
5432318881   ,4,Moscow,Moscow
5432318881   ,4,Moscow,Moscow
5432318882   ,4,Moscow,Moscow
5432318882   ,4,Moscow,Moscow
5432318883   ,4,Moscow,Moscow
5432318883   ,4,Moscow,Moscow
5432318884   ,4,Moscow,Moscow
5432318884   ,4,Moscow,Moscow
5432318885   ,4,Moscow,Moscow
5432318885   ,4,Moscow,Moscow
5432318886   ,4,Moscow,Moscow
5432318886   ,4,Moscow,Moscow
5432318887   ,4,Moscow,Moscow
5432318887   ,4,Moscow,Moscow
5432318888   ,4,Moscow,Moscow
5432318888   ,4,Moscow,Moscow
5432318889   ,4,Moscow,Moscow
5432318889   ,4,Moscow,Moscow
5432318890   ,4,Moscow,Moscow
5432318890   ,4,Moscow,Moscow
5432318891   ,4,Moscow,Moscow
5432318891   ,4,Moscow,Moscow
5432318892   ,4,Moscow,Moscow
5432318892   ,4,Moscow,Moscow
5432318893   ,4,Moscow,Moscow
5432318893   ,4,Moscow,Moscow
5432318894   ,4,Moscow,Moscow
5432318894   ,4,Moscow,Moscow
5432318895   ,4,Moscow,Moscow
5432318895   ,4,Moscow,Moscow
5432318896   ,4,Moscow,Moscow
5432318896   ,4,Moscow,Moscow
5432318897   ,4,Moscow,Moscow
5432318897   ,4,Moscow,Moscow
5432318898   ,4,Moscow,Moscow
5432318898   ,4,Moscow,Moscow
5432318899   ,4,Moscow,Moscow
5432318899   ,4,Moscow,Moscow
5432318900   ,4,Moscow,Moscow
5432318900   ,4,Moscow,Moscow
5432318901   ,4,Moscow,Moscow
5432318901   ,4,Moscow,Moscow
5432318902   ,4,Moscow,Moscow
5432318902   ,4,Moscow,Moscow
5432318903   ,4,Moscow,Moscow
5432318903   ,4,Moscow,Moscow
5432318904   ,4,Moscow,Moscow
5432318904   ,4,Moscow,Moscow
5432318905   ,4,Moscow,Moscow
5432318905   ,4,Moscow,Moscow
5432318906   ,4,Moscow,Moscow
5432318906   ,4,Moscow,Moscow
5432318907   ,4,Moscow,Moscow
5432318907   ,4,Moscow,Moscow
5432318908   ,4,Moscow,Moscow
5432318908   ,4,Moscow,Moscow
5432318909   ,4,Moscow,Moscow
5432318909   ,4,Moscow,Moscow
5432318910   ,4,Moscow,Moscow
5432318910   ,4,Moscow,Moscow
5432318911   ,4,Moscow,Moscow
5432318911   ,4,Moscow,Moscow
5432318912   ,4,Moscow,Moscow
5432318912   ,4,Moscow,Moscow
5432318913   ,4,Moscow,Moscow
5432318913   ,4,Moscow,Moscow
5432318914   ,4,Moscow,Moscow
5432318914   ,4,Moscow,Moscow
5432318915   ,4,Moscow,Moscow
5432318915   ,4,Moscow,Moscow
5432318916   ,4,Moscow,Moscow
5432318916   ,4,Moscow,Moscow
5432318917   ,4,Moscow,Moscow
5432318917   ,4,Moscow,Moscow
5432318918   ,4,Moscow,Moscow
5432318918   ,4,Moscow,Moscow
5432318919   ,4,Moscow,Moscow
5432318919   ,4,Moscow,Moscow
5432318920   ,4,Moscow,Moscow
5432318920   ,4,Moscow,Moscow
5432318921   ,4,Moscow,Moscow
5432318921   ,4,Moscow,Moscow
5432318922   ,4,Moscow,Moscow
5432318922   ,4,Moscow,Moscow
5432318923   ,4,Moscow,Moscow
5432318923   ,4,Moscow,Moscow
5432318924   ,4,Moscow,Moscow
5432318924   ,4,Moscow,Moscow
5432318925   ,4,Moscow,Moscow
5432318925   ,4,Moscow,Moscow
5432318926   ,4,Moscow,Moscow
5432318926   ,4,Moscow,Moscow
5432318927   ,4,Moscow,Moscow
5432318927   ,4,Moscow,Moscow
5432318928   ,4,Moscow,Moscow
5432318928   ,4,Moscow,Moscow
5432318929   ,4,Moscow,Moscow
5432318929   ,4,Moscow,Moscow
5432318930   ,4,Moscow,Moscow
5432318930   ,4,Moscow,Moscow
5432318931   ,4,Moscow,Moscow
5432318931   ,4,Moscow,Moscow
5432318932   ,4,Moscow,Moscow
5432318932   ,4,Moscow,Moscow
5432318933   ,4,Moscow,Moscow
5432318933   ,4,Moscow,Moscow
5432318934   ,4,Moscow,Moscow
5432318934   ,4,Moscow,Moscow
5432318935   ,4,Moscow,Moscow
5432318935   ,4,Moscow,Moscow
5432318936   ,4,Moscow,Moscow
5432318936   ,4,Moscow,Moscow
5432318937   ,4,Moscow,Moscow
5432318937   ,4,Moscow,Moscow
5432318938   ,4,Moscow,Moscow
5432318938   ,4,Moscow,Moscow
5432318939   ,4,Moscow,Moscow
5432318939   ,4,Moscow,Moscow
5432318940   ,4,Moscow,Moscow
5432318940   ,4,Moscow,Moscow
5432318941   ,4,Moscow,Moscow
5432318941   ,4,Moscow,Moscow
5432318942   ,4,Moscow,Moscow
5432318942   ,4,Moscow,Moscow
